Année;Numéro;Département;Code INSEE;Nom de la commune;Date de première alerte;Surface parcourue (m2);Surface forêt (m2);Surface maquis garrigues (m2);Autres surfaces naturelles hors forêt (m2);Surfaces agricoles (m2);Autres surfaces (m2);Surface autres terres boisées (m2);Surfaces non boisées naturelles (m2);Surfaces non boisées artificialisées (m2);Surfaces non boisées (m2);Précision des surfaces;Type de peuplement;Nature;Décès ou bâtiments touchés;Nombre de décès;Nombre de bâtiments totalement détruits;Nombre de bâtiments partiellement détruits;Précision de la donnée
2024;21939;26;26191;Montboucher-sur-Jabron;20/08/2024 16:18;300;300;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;21945;26;26026;Barret-de-Lioure;20/08/2024 20:02;2500;2500;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;22364;11;11069;Carcassonne;20/08/2024 21:00;200;0;200;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22365;11;11132;Fabrezan;20/08/2024 23:28;7433;0;7433;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28847;07;07115;Labeaume;21/08/2024 12:03;20000;5000;15000;0;0;0;;;;;Estimées;5;;Non;;;;
2024;21952;26;26324;Saint-Paul-Trois-Châteaux;21/08/2024 14:16;20000;20000;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;22368;11;11266;Port-la-Nouvelle;21/08/2024 14:24;10;0;10;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22191;66;66115;Montesquieu-des-Albères;21/08/2024 14:30;3140;0;3140;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22192;66;66115;Montesquieu-des-Albères;21/08/2024 14:31;10;0;10;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;28835;07;07210;Saint-Andéol-de-Vals;21/08/2024 15:56;5000;5000;0;0;0;0;;;;;Estimées;3;Malveillance;Non;;;;
2024;22369;11;11293;Pomas;21/08/2024 16:04;1967;0;1967;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22889;34;34183;Nissan-lez-Enserune;21/08/2024 16:17;5500;5500;0;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;22371;11;11146;Floure;21/08/2024 17:04;350;0;350;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22073;34;34038;Le Bousquet-d'Orb;21/08/2024 17:07;2025;2025;0;0;0;0;;;;;Mesurées;3;;Non;;;;
2024;22071;34;34286;Saint-Privat;21/08/2024 18:11;103393;0;103393;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22374;11;11248;Montirat;22/08/2024 00:53;1750;1750;0;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22198;66;66046;Caudiès-de-Fenouillèdes;22/08/2024 01:20;6800;0;6800;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22065;34;34144;Lunas;22/08/2024 01:23;198;198;0;0;0;0;;;;;Mesurées;3;;Non;;;;
2024;22109;05;05061;Gap;22/08/2024 08:00;20;20;0;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;28536;30;30106;Durfort-et-Saint-Martin-de-Sossenac;22/08/2024 11:31;179;179;;;;;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;22799;13;13099;Saint-Paul-lès-Durance;22/08/2024 13:28;40;40;0;0;0;0;;;;;Mesurées;1;Accidentelle;Oui;0;1;1;
2024;28826;07;07281;Saint-Péray;22/08/2024 15:13;1500;1500;0;0;0;0;;;;;Estimées;3;;Non;;;;
2024;28117;84;84068;Lourmarin;22/08/2024 16:34;500;500;0;0;0;0;;;;;Mesurées;2;Malveillance;Non;;;;
2024;28539;30;30093;Conqueyrac;22/08/2024 16:45;197;197;;;;;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;27064;40;40310;Soustons;22/08/2024 16:52;7094;7094;;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22376;11;11043;Bouilhonnac;22/08/2024 16:55;65700;0;65700;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28279;2A;2A247;Porto-Vecchio;22/08/2024 17:13;20;0;20;0;0;0;;;;;Mesurées;;Accidentelle;Non;;;;
2024;22058;34;34038;Le Bousquet-d'Orb;22/08/2024 17:48;4083;4083;0;0;0;0;;;;;Mesurées;3;Involontaire (travaux);Non;;;;
2024;28540;30;30217;Rochefort-du-Gard;22/08/2024 19:06;30;30;;;;;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;28832;07;07058;Chassiers;22/08/2024 20:51;5000;5000;0;0;0;0;;;;;Estimées;4;;Non;;;;
2024;22205;66;66004;Les Angles;23/08/2024 11:26;15;15;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;22112;06;06129;Saint-Sauveur-sur-Tinée;23/08/2024 13:47;200;200;0;0;0;0;;;;;Estimées;4;Naturelle;Non;;;;
2024;28816;07;07139;Laviolle;23/08/2024 14:01;500;500;0;0;0;0;;;;;Estimées;3;Accidentelle;Non;;;;
2024;22798;13;13047;Istres;23/08/2024 14:02;10000;10000;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;22055;34;34274;Saint-Martin-de-Londres;23/08/2024 14:54;21581;0;21581;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;22504;88;88098;Chaumousey;23/08/2024 15:33;4;4;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22207;66;66175;Saint-Génis-des-Fontaines;23/08/2024 16:44;100;0;100;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22206;66;66175;Saint-Génis-des-Fontaines;23/08/2024 16:44;140;0;140;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22051;34;34017;Aumes;23/08/2024 16:47;442;442;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;28121;84;84068;Lourmarin;23/08/2024 18:27;310;310;0;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22797;13;13034;Eygalières;23/08/2024 19:02;100;100;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;26813;33;33029;Le Barp;24/08/2024 10:05;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22131;2B;2B185;Oletta;24/08/2024 11:30;200;0;200;0;0;0;;;;;Estimées;;;Non;;;;
2024;26863;33;33151;Donnezac;24/08/2024 13:36;20000;20000;;0;0;0;;;;;Estimées;;Accidentelle;Non;0;0;0;
2024;22209;66;66107;Maury;24/08/2024 13:44;12000;0;12000;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;27049;40;40287;Sanguinet;24/08/2024 13:48;1;1;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22120;69;69255;Vaugneray;24/08/2024 14:01;76700;23400;;0;53300;0;;;;;Mesurées;;Involontaire (particulier);Oui;0;1;0;
2024;22037;26;26271;La Roche-de-Glun;24/08/2024 14:08;2000;2000;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;22121;69;69050;Châtillon;24/08/2024 14:11;35024;1024;;0;34000;0;;;;;Mesurées;;Accidentelle;Non;;;;
2024;23070;74;74096;Cruseilles;24/08/2024 14:43;30;30;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;28542;30;30136;Junas;24/08/2024 16:15;262;262;;;;;;;;;Mesurées;;Malveillance;Non;;;;
2024;28543;30;30136;Junas;24/08/2024 16:15;183;183;;;;;;;;;Mesurées;;Malveillance;Non;;;;
2024;27065;40;40317;Tosse;24/08/2024 16:47;27300;27300;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22211;66;66225;Villelongue-dels-Monts;24/08/2024 17:16;283800;48000;0;0;0;235800;;;;;Mesurées;;Malveillance;Oui;0;0;1;
2024;26864;33;33205;Illats;24/08/2024 17:54;12000;12000;;0;0;0;;;;;Estimées;;Accidentelle;Non;0;0;0;
2024;29293;25;25371;Mazerolles-le-Salin;24/08/2024 21:23;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;26554;17;17118;Corignac;24/08/2024 21:28;20000;20000;;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;26814;33;33333;Le Porge;25/08/2024 03:11;1500;1500;;0;0;0;;;;;Estimées;;Malveillance;Non;0;0;0;
2024;22796;13;13103;Salon-de-Provence;25/08/2024 11:27;20000;20000;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22041;34;34024;Balaruc-le-Vieux;25/08/2024 14:05;165;0;165;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22776;13;13041;Gardanne;25/08/2024 18:41;100;100;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;28850;07;07339;Vesseaux;25/08/2024 22:41;20000;20000;0;0;0;0;;;;;Estimées;4;Malveillance;Non;;;;
2024;22773;13;13056;Martigues;26/08/2024 00:46;300;300;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;27050;40;40060;Callen;26/08/2024 11:24;1000;1000;;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;0;0;0;
2024;22383;11;11043;Bouilhonnac;26/08/2024 11:32;2000;0;2000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22382;11;11183;Ladern-sur-Lauquet;26/08/2024 11:35;5000;0;4000;0;1000;0;;;;;Mesurées;;Involontaire (travaux);Non;;;;
2024;22459;46;46212;Orniac;26/08/2024 14:41;130000;5000;;5000;120000;0;;;;;Mesurées;;Involontaire (travaux);Non;;;;
2024;22774;13;13069;Pélissanne;26/08/2024 14:57;10;10;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;26991;24;24540;Sorges et Ligueux en Périgord;26/08/2024 15:24;10000;10000;;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;26866;33;33142;Cubnezais;26/08/2024 15:43;15000;5000;;10000;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22125;06;06019;Blausasc;26/08/2024 16:27;50;50;0;0;0;0;;;;;Estimées;4;;Non;;;;
2024;27183;86;86281;Saint-Martin-la-Pallu;26/08/2024 16:38;30;30;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22775;13;13002;Allauch;26/08/2024 17:47;44;44;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;28127;84;84026;Cadenet;26/08/2024 18:16;310;310;0;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22240;04;04111;Mane;26/08/2024 19:08;410;410;0;0;0;0;;;;;Mesurées;3;Accidentelle;Non;;;;
2024;28759;07;07161;Montpezat-sous-Bauzon;26/08/2024 21:27;10;0;10;0;0;0;;;;;Estimées;5;;Non;;;;
2024;28848;07;07118;Laboule;26/08/2024 21:34;20000;20000;0;0;0;0;;;;;Estimées;3;;Non;;;;
2024;22904;13;13055;Marseille;26/08/2024 21:51;300;0;300;0;0;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;22784;66;66207;Terrats;26/08/2024 22:25;500;0;500;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;22785;66;66207;Terrats;26/08/2024 22:26;10000;0;10000;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;28544;30;30278;Saint-Laurent-des-Arbres;26/08/2024 23:01;386;386;;;;;;;;;Mesurées;;Accidentelle;Non;;;;
2024;22387;11;11146;Floure;27/08/2024 06:08;30;0;30;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28131;84;84019;Bollène;27/08/2024 10:55;1;1;;;;;;;;;Estimées;;;Non;;;;
2024;22440;34;34033;Boisseron;27/08/2024 11:28;335;335;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;22560;2B;2B156;Mausoléo;27/08/2024 15:21;1;0;1;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;28280;2A;2A032;Bastelicaccia;27/08/2024 15:57;15;0;15;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;28757;07;07119;Le Lac-d'Issarlès;27/08/2024 16:35;10;10;0;0;0;0;;;;;Estimées;4;Involontaire (particulier);Non;;;;
2024;28545;30;30338;Vallérargues;27/08/2024 16:40;26339;26339;0;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;22435;34;34087;Cournonsec;27/08/2024 16:51;6273;0;6273;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;23094;05;05046;Embrun;27/08/2024 17:26;1020;20;0;1000;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;22603;48;48061;Florac Trois Rivières;27/08/2024 18:00;80;80;0;0;0;0;;;;;Mesurées;4;;Non;;;;
2024;22225;06;06144;La Tour;27/08/2024 18:31;200;200;0;0;0;0;;;;;Estimées;4;Naturelle;Non;;;;
2024;22224;06;06156;Venanson;27/08/2024 18:47;200;0;200;0;0;0;;;;;Estimées;1;Naturelle;Non;;;;
2024;25857;72;72058;Changé;28/08/2024 10:41;10;10;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22451;06;06003;Andon;28/08/2024 15:24;4500;4200;300;0;0;0;;;;;Mesurées;5;;Non;;;;
2024;27195;86;86009;Archigny;28/08/2024 15:31;150000;50000;;100000;0;0;;;;;Estimées;;;Non;;;;
2024;22454;06;06077;Lucéram;28/08/2024 15:32;700;700;0;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;23097;37;37210;Saint-Benoît-la-Forêt;28/08/2024 16:20;220;220;;0;0;0;;;;;Mesurées;;Involontaire (travaux);Non;;;;
2024;28281;2A;2A204;Pastricciola;28/08/2024 16:33;5;5;0;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;28284;2A;2A024;Aullène;28/08/2024 17:02;5;0;5;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;22561;2B;2B354;Vivario;28/08/2024 17:10;200;0;200;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;28282;2A;2A108;Évisa;28/08/2024 17:19;10;0;10;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;28283;2A;2A198;Ota;28/08/2024 18:03;1;1;0;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22236;26;26167;Luc-en-Diois;28/08/2024 18:33;3;3;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;23071;74;74213;Poisy;28/08/2024 18:34;10;10;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;26376;47;47179;Monsempron-Libos;28/08/2024 18:36;15000;1000;;14000;0;0;;;;;Estimées;;;Non;;;;
2024;26868;33;33284;Mios;28/08/2024 18:58;20000;20000;;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;22381;11;11095;Comigne;28/08/2024 23:29;1;0;1;0;0;0;;;;;Mesurées;;;Non;;;;
2024;27052;40;40167;Luxey;29/08/2024 09:50;5;5;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;24184;56;56221;Saint-Jacut-les-Pins;29/08/2024 10:35;200;200;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22426;34;34146;Lunel-Viel;29/08/2024 12:14;176;176;0;0;0;0;;;;;Mesurées;2;Malveillance;Non;;;;
2024;28316;2A;2A247;Porto-Vecchio;29/08/2024 13:17;383000;1000;380000;0;2000;0;;;;;Mesurées;1;Involontaire (particulier);Oui;0;0;1;
2024;28285;2A;2A032;Bastelicaccia;29/08/2024 15:00;2500;0;2500;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;22421;34;34079;Clermont-l'Hérault;29/08/2024 15:22;8927;8927;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Oui;0;1;1;
2024;22772;13;13106;Septèmes-les-Vallons;29/08/2024 15:29;230;230;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22419;34;34095;Fabrègues;29/08/2024 16:03;536;536;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;22563;2B;2B190;Olmi-Cappella;29/08/2024 16:16;200;0;200;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;29288;25;25370;Mathay;29/08/2024 16:40;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22417;34;34113;Gigean;29/08/2024 17:10;547;547;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;22562;2B;2B235;Pioggiola;29/08/2024 17:51;180000;0;180000;0;0;0;;;;;Estimées;1;Naturelle;Non;;;;
2024;29287;25;25434;Ornans;29/08/2024 19:21;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;28813;07;07111;Juvinas;29/08/2024 20:25;400;400;0;0;0;0;;;;;Estimées;3;Malveillance;Non;;;;
2024;22379;11;11170;Gruissan;29/08/2024 20:58;2;0;2;0;0;0;;;;;Mesurées;;;Non;;;;
2024;27417;77;77490;Vendrest;29/08/2024 21:55;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22564;2B;2B124;Ghisoni;30/08/2024 07:30;20;0;20;0;0;0;;;;;Estimées;;;Non;;;;
2024;26668;87;87161;Saint-Léonard-de-Noblat;30/08/2024 10:36;2;2;;0;0;0;;;;;Mesurées;;;Non;0;0;0;
2024;22452;06;06085;Mougins;30/08/2024 11:53;500;0;500;0;0;0;;;;;Estimées;;;Non;;;;
2024;24873;11;11397;Trèbes;30/08/2024 14:38;1000;0;1000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22453;06;06065;La Gaude;30/08/2024 14:41;10;0;10;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;22412;34;34265;Saint-Jean-de-Cornies;30/08/2024 14:51;266;266;0;0;0;0;;;;;Mesurées;2;Malveillance;Non;;;;
2024;26669;87;87153;Saint-Julien-le-Petit;30/08/2024 14:53;200;200;;0;0;0;;;;;Mesurées;;;Non;0;0;0;
2024;22410;34;34263;Saint-Hilaire-de-Beauvoir;30/08/2024 15:32;11323;11323;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;25154;50;50002;Agneaux;30/08/2024 16:05;1200;1200;;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22259;81;81192;Murat-sur-Vèbre;30/08/2024 17:49;200;200;;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;22587;34;34284;Saint-Pons-de-Thomières;30/08/2024 17:55;210;210;0;0;0;0;;;;;Mesurées;2;Accidentelle;Non;;;;
2024;28806;07;07066;Chomérac;31/08/2024 02:59;200;0;200;0;0;0;;;;;Estimées;5;;Non;;;;
2024;27054;40;40304;Soorts-Hossegor;31/08/2024 05:02;10;10;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22566;2B;2B305;San-Martino-di-Lota;31/08/2024 12:35;100;0;100;0;0;0;;;;;Estimées;;;Non;;;;
2024;22402;34;34116;Grabels;31/08/2024 12:43;176;176;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;22261;43;43121;Léotoing;31/08/2024 16:19;13500;13500;;0;0;0;;;;;Estimées;;;Non;;;;
2024;28844;07;07257;Saint-Julien-le-Roux;31/08/2024 17:13;10000;0;10000;0;0;0;;;;;Estimées;5;Involontaire (particulier);Non;;;;
2024;22401;34;34139;Lieuran-lès-Béziers;31/08/2024 18:53;1030;1030;0;0;0;0;;;;;Mesurées;3;;Non;;;;
2024;27066;40;40287;Sanguinet;31/08/2024 18:58;8750;8750;;0;0;0;;;;;Estimées;;Naturelle;Non;0;0;0;
2024;28815;07;07296;Saint-Sernin;31/08/2024 19:42;400;0;400;0;0;0;;;;;Estimées;5;Involontaire (particulier);Non;;;;
2024;27196;2A;2A119;Frasseto;01/09/2024 03:04;150;0;150;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;23073;74;74104;Doussard;01/09/2024 06:22;30;30;;0;0;0;;;;;Estimées;;;Non;;;;
2024;29283;25;25539;Seloncourt;01/09/2024 08:32;100;50;;0;50;0;;;;;Estimées;;;Non;0;0;0;
2024;22570;2B;2B007;Albertacce;01/09/2024 16:00;1600;0;1600;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;29804;83;83069;Hyères;01/09/2024 16:40;27;27;0;0;0;0;;;;;Estimées;;;Non;;;;Données partielles ou non valides
2024;22771;13;13050;Lambesc;01/09/2024 16:54;80;80;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;22396;34;34066;Cazevieille;01/09/2024 20:33;138;0;138;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22598;06;06079;Mandelieu-la-Napoule;02/09/2024 11:25;2000;0;2000;0;0;0;;;;;Estimées;;;Non;;;;
2024;22894;13;13055;Marseille;02/09/2024 14:45;2000;0;2000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;28143;84;84078;Mondragon;02/09/2024 15:45;2600;2600;0;0;0;0;;;;;Mesurées;4;Naturelle;Non;;;;
2024;22599;06;06007;Auribeau-sur-Siagne;02/09/2024 16:18;50;0;50;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22858;34;34016;Aumelas;02/09/2024 17:11;11484;11484;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;26555;17;17077;Cercoux;02/09/2024 17:16;10000;10000;;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;28555;30;30349;Vic-le-Fesq;02/09/2024 17:24;3777;3777;;;;;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;22600;06;06064;Gattières;02/09/2024 17:31;2;0;2;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22601;06;06032;Cap-d'Ail;02/09/2024 17:47;11400;0;11400;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22668;18;18285;Villeneuve-sur-Cher;02/09/2024 18:55;4000;4000;;0;0;0;;;;;Estimées;;;Non;;;;
2024;24879;11;11069;Carcassonne;02/09/2024 20:24;300;0;300;0;0;0;;;;;Mesurées;;;Non;;;;
2024;28827;07;07254;Saint-Julien-du-Serre;02/09/2024 23:34;2000;2000;0;0;0;0;;;;;Estimées;4;;Non;;;;
2024;22855;34;34341;Villeveyrac;03/09/2024 02:11;154;0;154;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22602;06;06147;Tourrette-Levens;03/09/2024 12:15;700;700;0;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22769;13;13101;Saint-Savournin;03/09/2024 14:40;200;200;0;0;0;0;;;;;Mesurées;1;Naturelle;Non;;;;
2024;28246;84;84038;Cheval-Blanc;03/09/2024 17:09;2400;200;2200;0;0;0;;;;;Mesurées;1;Naturelle;Non;;;;
2024;22770;13;13066;Noves;03/09/2024 19:02;10;10;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;23075;74;74161;Marcellaz-Albanais;03/09/2024 19:09;20;20;;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;22768;13;13011;Les Baux-de-Provence;03/09/2024 19:29;300;300;0;0;0;0;;;;;Mesurées;1;Naturelle;Non;;;;
2024;22823;04;04086;Faucon-de-Barcelonnette;03/09/2024 19:38;6;6;0;0;0;0;;;;;Mesurées;4;;Non;;;;
2024;28146;84;84050;Gordes;04/09/2024 10:10;2;2;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;22766;13;13005;Aubagne;04/09/2024 14:02;2;2;0;0;0;0;;;;;Mesurées;1;Naturelle;Non;;;;
2024;22767;13;13051;Lançon-Provence;04/09/2024 15:27;20;20;0;0;0;0;;;;;Mesurées;1;Naturelle;Non;;;;
2024;27200;2A;2A198;Ota;05/09/2024 07:49;800;0;800;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;27201;2A;2A254;Quenza;05/09/2024 09:56;10;0;10;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;29279;25;25564;Torpes;05/09/2024 13:09;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22836;34;34032;Béziers;06/09/2024 13:36;491;0;491;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;28154;84;84040;Crestet;07/09/2024 14:25;5;5;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;28799;07;07102;Guilherand-Granges;07/09/2024 15:47;100;0;100;0;0;0;;;;;Estimées;5;Malveillance;Non;;;;
2024;24883;11;11069;Carcassonne;07/09/2024 16:35;5000;0;5000;0;0;0;;;;;Mesurées;;;Non;;;;
2024;28566;30;30209;Pujaut;07/09/2024 16:51;2806;2806;;;;;;;;;Mesurées;;;Non;;;;
2024;22827;26;26278;La Roche-sur-le-Buis;07/09/2024 17:29;10000;10000;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;24884;11;11310;Rennes-les-Bains;07/09/2024 17:55;5;5;;;;;;;;;Mesurées;;;Non;0;0;0;
2024;28155;84;84091;Piolenc;07/09/2024 18:07;1;1;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;24885;11;11117;Davejean;07/09/2024 22:06;30;30;;;;;;;;;Mesurées;;;Non;0;0;0;
2024;24886;11;11053;Brugairolles;07/09/2024 22:44;1000;0;1000;0;0;0;;;;;Mesurées;;;Non;;;;
2024;27202;2A;2A089;Ciamannacce;08/09/2024 13:42;10;0;10;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;22961;66;66010;Ayguatébia-Talau;09/09/2024 13:38;20;20;0;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;22965;66;66046;Caudiès-de-Fenouillèdes;09/09/2024 23:34;80000;0;80000;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;22966;66;66014;Baixas;10/09/2024 05:16;17200;0;17200;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;24890;11;11262;Narbonne;10/09/2024 15:26;751162;0;751162;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;29278;25;25258;Franois;10/09/2024 15:38;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;24891;11;11099;Conques-sur-Orbiel;10/09/2024 17:09;16;0;16;0;0;0;;;;;Mesurées;;;Non;;;;
2024;23890;13;13056;Martigues;10/09/2024 20:39;500;500;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;24892;11;11257;Monze;10/09/2024 22:49;30;0;30;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22915;06;06049;Courmes;11/09/2024 14:51;400;0;400;0;0;0;;;;;Estimées;1;;Non;;;;
2024;24897;11;11441;Vinassan;11/09/2024 21:03;950;950;0;0;0;0;;;;;Mesurées;3;Malveillance;Non;;;;
2024;22974;66;66033;Camélas;12/09/2024 14:38;2310700;0;1548800;628700;0;133200;;;;;Mesurées;;Accidentelle;Oui;0;0;1;
2024;23079;2B;2B039;Bisinchi;12/09/2024 18:57;10700;0;10700;0;0;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;23138;34;34311;Tourbes;13/09/2024 17:54;24;0;24;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;23892;13;13056;Martigues;13/09/2024 21:42;100;100;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22979;66;66060;Corsavy;13/09/2024 23:29;100;100;0;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;23136;34;34184;Nizas;14/09/2024 09:45;67303;20000;47303;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;23893;13;13039;Fos-sur-Mer;14/09/2024 13:53;50;50;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;23132;34;34334;Vieussan;14/09/2024 14:26;78;0;78;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;28833;07;07072;Coux;14/09/2024 15:43;5000;0;5000;0;0;0;;;;;Estimées;5;;Non;;;;
